#
# Optical constants of amorphous carbon ACH2
# from Zubko et al. (1996)
# extended to the hard X ray region by V.Z.
#
# wavelength         n - 1             k
#    um
#
1.06605309e+02  3.38684147e+00  5.22807654e+00
1.07074987e+02  3.39742597e+00  5.23275214e+00
1.07546734e+02  3.40702754e+00  5.24695696e+00
1.08020559e+02  3.42296563e+00  5.26106909e+00
1.08496472e+02  3.43483883e+00  5.26266106e+00
1.08974482e+02  3.43246085e+00  5.26873219e+00
1.09454597e+02  3.43286957e+00  5.29908180e+00
1.09936828e+02  3.44904709e+00  5.32815476e+00
1.10421184e+02  3.46612406e+00  5.34327022e+00
1.10907673e+02  3.47562619e+00  5.36238065e+00
1.11396306e+02  3.49125055e+00  5.39569575e+00
1.11887091e+02  3.52212694e+00  5.42458044e+00
1.12380039e+02  3.55346362e+00  5.43347973e+00
1.12875159e+02  3.57679177e+00  5.44228818e+00
1.13372460e+02  3.59681183e+00  5.45076852e+00
1.13871952e+02  3.61362561e+00  5.46017615e+00
1.14373645e+02  3.63187355e+00  5.47527349e+00
1.14877548e+02  3.65610275e+00  5.48807817e+00
1.15383671e+02  3.67746167e+00  5.48858578e+00
1.15892024e+02  3.68965025e+00  5.49085490e+00
1.16402617e+02  3.70127072e+00  5.50109348e+00
1.16915459e+02  3.71649919e+00  5.50830201e+00
1.17430561e+02  3.72377667e+00  5.50520474e+00
1.17947932e+02  3.71734732e+00  5.51149300e+00
1.18467582e+02  3.71681148e+00  5.54115895e+00
1.18989522e+02  3.72998925e+00  5.56399306e+00
1.19513762e+02  3.73956044e+00  5.57497235e+00
1.20040311e+02  3.73902162e+00  5.59162029e+00
1.20569180e+02  3.74075167e+00  5.62393199e+00
1.21100379e+02  3.75066220e+00  5.65666260e+00
1.21633918e+02  3.76478066e+00  5.69017526e+00
1.22169809e+02  3.78311787e+00  5.72513833e+00
1.22708060e+02  3.81117757e+00  5.76339182e+00
1.23248682e+02  3.84758524e+00  5.78900799e+00
1.23791687e+02  3.87647779e+00  5.79987316e+00
1.24337083e+02  3.89624302e+00  5.81945561e+00
1.24884883e+02  3.92452276e+00  5.85035048e+00
1.25435096e+02  3.96296197e+00  5.86800000e+00
1.25987733e+02  3.99037903e+00  5.86800000e+00
1.26542805e+02  4.00484709e+00  5.88266699e+00
1.27100322e+02  4.03234404e+00  5.91613257e+00
1.27660296e+02  4.07567761e+00  5.93185630e+00
1.28222737e+02  4.11138786e+00  5.92725396e+00
1.28787656e+02  4.13500784e+00  5.92631577e+00
1.29355064e+02  4.15710310e+00  5.92889401e+00
1.29924971e+02  4.17647055e+00  5.92494776e+00
1.30497390e+02  4.18067368e+00  5.91610972e+00
1.31072330e+02  4.17686618e+00  5.93048513e+00
1.31649804e+02  4.18560627e+00  5.95740841e+00
1.32229821e+02  4.20276044e+00  5.97322218e+00
1.32812395e+02  4.20976611e+00  5.98062870e+00
1.33397534e+02  4.21091833e+00  6.00666227e+00
1.33985252e+02  4.22084668e+00  6.04138751e+00
1.34575559e+02  4.23966612e+00  6.07667160e+00
1.35168467e+02  4.26746989e+00  6.11220756e+00
1.35763987e+02  4.30081238e+00  6.13830958e+00
1.36362131e+02  4.33231607e+00  6.15839531e+00
1.36962910e+02  4.36143456e+00  6.17851338e+00
1.37566336e+02  4.38738058e+00  6.19857907e+00
1.38172421e+02  4.41822421e+00  6.23228601e+00
1.38781175e+02  4.47390671e+00  6.26972956e+00
1.39392612e+02  4.53616302e+00  6.26480393e+00
1.40006743e+02  4.57999670e+00  6.24971949e+00
1.40623579e+02  4.61081466e+00  6.23364219e+00
1.41243133e+02  4.62987064e+00  6.21715222e+00
1.41865417e+02  4.64141601e+00  6.20988115e+00
1.42490442e+02  4.64945757e+00  6.20572480e+00
1.43118221e+02  4.65575443e+00  6.20900809e+00
1.43748766e+02  4.66119243e+00  6.21384596e+00
1.44382089e+02  4.66622198e+00  6.22509345e+00
1.45018202e+02  4.67227072e+00  6.23830901e+00
1.45657118e+02  4.67972911e+00  6.25593729e+00
1.46298848e+02  4.68876357e+00  6.27414465e+00
1.46943406e+02  4.69911318e+00  6.29548690e+00
1.47590804e+02  4.71069781e+00  6.31733394e+00
1.48241054e+02  4.72434098e+00  6.34319123e+00
1.48894168e+02  4.74218429e+00  6.36976379e+00
1.49550161e+02  4.76262598e+00  6.39461254e+00
1.50209043e+02  4.78482909e+00  6.41931292e+00
1.50870828e+02  4.80815801e+00  6.44211099e+00
1.51535529e+02  4.83167349e+00  6.46480906e+00
1.52203159e+02  4.85615791e+00  6.48797416e+00
1.52873730e+02  4.88233379e+00  6.51109822e+00
1.53547255e+02  4.90976822e+00  6.53300021e+00
1.54223748e+02  4.93849350e+00  6.55468456e+00
1.54903221e+02  4.96790586e+00  6.57418240e+00
1.55585687e+02  4.99748396e+00  6.59359471e+00
1.56271161e+02  5.02771618e+00  6.61214243e+00
1.56959654e+02  5.05899023e+00  6.63037517e+00
1.57651181e+02  5.09062077e+00  6.64624052e+00
1.58345755e+02  5.12221360e+00  6.66192293e+00
1.59043389e+02  5.15386291e+00  6.67592915e+00
1.59744096e+02  5.18561286e+00  6.68973058e+00
1.60447890e+02  5.21705128e+00  6.70133671e+00
1.61154786e+02  5.24763519e+00  6.71282864e+00
1.61864795e+02  5.27776575e+00  6.72351695e+00
1.62577933e+02  5.30754351e+00  6.73401014e+00
1.63294213e+02  5.33659536e+00  6.74324919e+00
1.64013648e+02  5.36441584e+00  6.75255446e+00
1.64736253e+02  5.39171436e+00  6.76238799e+00
1.65462042e+02  5.41880054e+00  6.77206913e+00
1.66191028e+02  5.44514531e+00  6.78132771e+00
1.66923226e+02  5.47026212e+00  6.79086253e+00
1.67658650e+02  5.49491534e+00  6.80192134e+00
1.68397314e+02  5.51955807e+00  6.81331401e+00
1.69139233e+02  5.54419030e+00  6.82570578e+00
1.69884420e+02  5.56887030e+00  6.83846917e+00
1.70632890e+02  5.59383420e+00  6.85247183e+00
1.71384658e+02  5.61927601e+00  6.86684556e+00
1.72139738e+02  5.64550457e+00  6.88248447e+00
1.72898145e+02  5.67285774e+00  6.89825892e+00
1.73659893e+02  5.70132740e+00  6.91454141e+00
1.74424997e+02  5.73110211e+00  6.93068393e+00
1.75193472e+02  5.76208933e+00  6.94659112e+00
1.75965333e+02  5.79432109e+00  6.96198763e+00
1.76740594e+02  5.82761094e+00  6.97647492e+00
1.77519271e+02  5.86175498e+00  6.99002460e+00
1.78301379e+02  5.89630091e+00  7.00225717e+00
1.79086932e+02  5.93118868e+00  7.01404426e+00
1.79875947e+02  5.96698598e+00  7.02509877e+00
1.80668437e+02  6.00352635e+00  7.03447765e+00
1.81464419e+02  6.03994603e+00  7.04194264e+00
1.82263908e+02  6.07591412e+00  7.04828985e+00
1.83066920e+02  6.11130334e+00  7.05331050e+00
1.83873469e+02  6.14602525e+00  7.05764483e+00
1.84683572e+02  6.18024071e+00  7.06118980e+00
1.85497244e+02  6.21391999e+00  7.06399955e+00
1.86314500e+02  6.24703159e+00  7.06604253e+00
1.87135358e+02  6.27943873e+00  7.06727379e+00
1.87959832e+02  6.31096813e+00  7.06778882e+00
1.88787938e+02  6.34147405e+00  7.06771113e+00
1.89619693e+02  6.37080320e+00  7.06722215e+00
1.90455112e+02  6.39900197e+00  7.06671385e+00
1.91294212e+02  6.42620171e+00  7.06618982e+00
1.92137008e+02  6.45238759e+00  7.06568220e+00
1.92983518e+02  6.47734720e+00  7.06518483e+00
1.93833758e+02  6.50113852e+00  7.06531586e+00
1.94687743e+02  6.52372374e+00  7.06581763e+00
1.95545491e+02  6.54529027e+00  7.06761386e+00
1.96407018e+02  6.56589855e+00  7.07014446e+00
1.97272340e+02  6.58593969e+00  7.07472455e+00
1.98141475e+02  6.60577265e+00  7.08033936e+00
1.99014440e+02  6.62583662e+00  7.08817791e+00
1.99891250e+02  6.64657973e+00  7.09692807e+00
2.00771923e+02  6.66814308e+00  7.10725854e+00
2.01656476e+02  6.69042663e+00  7.11804657e+00
2.02544927e+02  6.71387712e+00  7.13091497e+00
2.03437292e+02  6.73977727e+00  7.14453032e+00
2.04333588e+02  6.76755518e+00  7.15724190e+00
2.05233833e+02  6.79664446e+00  7.16971050e+00
2.06138044e+02  6.82703008e+00  7.18147915e+00
2.07046240e+02  6.85928459e+00  7.19305091e+00
2.07958436e+02  6.89262883e+00  7.20177542e+00
2.08874651e+02  6.92660291e+00  7.20989472e+00
2.09794903e+02  6.96058128e+00  7.21478517e+00
2.10719210e+02  6.99390324e+00  7.21915061e+00
2.11647588e+02  7.02649699e+00  7.22125218e+00
2.12580057e+02  7.05771790e+00  7.22280168e+00
2.13516634e+02  7.08765327e+00  7.22345578e+00
2.14457338e+02  7.11600760e+00  7.22397649e+00
2.15402186e+02  7.14314963e+00  7.22495407e+00
2.16351197e+02  7.16883781e+00  7.22594907e+00
2.17304388e+02  7.19368170e+00  7.22886905e+00
2.18261780e+02  7.21772015e+00  7.23188033e+00
2.19223389e+02  7.24164923e+00  7.23785791e+00
2.20189235e+02  7.26588853e+00  7.24393260e+00
2.21159337e+02  7.29106935e+00  7.25312711e+00
2.22133712e+02  7.31831376e+00  7.26234010e+00
2.23112380e+02  7.34718279e+00  7.27216862e+00
2.24095360e+02  7.37829431e+00  7.28195402e+00
2.25082671e+02  7.41116349e+00  7.29030885e+00
2.26074332e+02  7.44622419e+00  7.29829986e+00
2.27070362e+02  7.48238692e+00  7.30229897e+00
2.28070780e+02  7.51952815e+00  7.30585724e+00
2.29075605e+02  7.55651714e+00  7.30384011e+00
2.30084858e+02  7.59254882e+00  7.30131549e+00
2.31098557e+02  7.62656281e+00  7.29317726e+00
2.32116722e+02  7.65677426e+00  7.28488215e+00
2.33139373e+02  7.68385892e+00  7.27513600e+00
2.34166530e+02  7.70709482e+00  7.26572073e+00
2.35198212e+02  7.72724442e+00  7.25783577e+00
2.36234439e+02  7.74372946e+00  7.25072900e+00
2.37275232e+02  7.75784136e+00  7.24864137e+00
2.38320610e+02  7.77028614e+00  7.24827057e+00
2.39370594e+02  7.78235514e+00  7.25428569e+00
2.40425204e+02  7.79497173e+00  7.26213420e+00
2.41484460e+02  7.80966321e+00  7.27679768e+00
2.42548383e+02  7.82811150e+00  7.29240967e+00
2.43616993e+02  7.85024399e+00  7.31127874e+00
2.44690312e+02  7.87695296e+00  7.32992062e+00
2.45768359e+02  7.90731472e+00  7.34809118e+00
2.46851156e+02  7.94154475e+00  7.36537383e+00
2.47938723e+02  7.97907445e+00  7.37990445e+00
2.49031082e+02  8.01958553e+00  7.39212270e+00
2.50128254e+02  8.06154413e+00  7.39911693e+00
2.51230259e+02  8.10407189e+00  7.40369753e+00
2.52337120e+02  8.14589269e+00  7.40268958e+00
2.53448857e+02  8.18591786e+00  7.40008324e+00
2.54565493e+02  8.22405935e+00  7.39398334e+00
2.55687048e+02  8.25977104e+00  7.38698797e+00
2.56813544e+02  8.29326705e+00  7.37827317e+00
2.57945003e+02  8.32429641e+00  7.36913064e+00
2.59081448e+02  8.35273341e+00  7.35930944e+00
2.60222899e+02  8.37862631e+00  7.35033760e+00
2.61369379e+02  8.40280576e+00  7.34235891e+00
2.62520910e+02  8.42548490e+00  7.33503577e+00
2.63677515e+02  8.44639779e+00  7.32849601e+00
2.64839215e+02  8.46567491e+00  7.32358400e+00
2.66006034e+02  8.48384092e+00  7.32053954e+00
2.67177993e+02  8.50133428e+00  7.31950584e+00
2.68355116e+02  8.51850645e+00  7.32052929e+00
2.69537424e+02  8.53593656e+00  7.32394063e+00
2.70724942e+02  8.55426823e+00  7.32938208e+00
2.71917692e+02  8.57388834e+00  7.33659379e+00
2.73115696e+02  8.59545137e+00  7.34544416e+00
2.74318979e+02  8.61921176e+00  7.35472680e+00
2.75527563e+02  8.64526753e+00  7.36428604e+00
2.76741472e+02  8.67326994e+00  7.37266197e+00
2.77960729e+02  8.70283361e+00  7.38027392e+00
2.79185358e+02  8.73339968e+00  7.38584465e+00
2.80415382e+02  8.76442339e+00  7.39026791e+00
2.81650826e+02  8.79547504e+00  7.39262935e+00
2.82891712e+02  8.82576400e+00  7.39366216e+00
2.84138066e+02  8.85500284e+00  7.39366281e+00
2.85389910e+02  8.88289563e+00  7.39316283e+00
2.86647270e+02  8.90967878e+00  7.39300000e+00
2.87910170e+02  8.93557134e+00  7.39300000e+00
2.89178634e+02  8.96075720e+00  7.39370685e+00
2.90452686e+02  8.98519905e+00  7.39472421e+00
2.91732351e+02  9.00922387e+00  7.39716388e+00
2.93017654e+02  9.03306973e+00  7.40012434e+00
2.94308620e+02  9.05697940e+00  7.40465413e+00
2.95605274e+02  9.08126010e+00  7.40982989e+00
2.96907641e+02  9.10617709e+00  7.41645486e+00
2.98215745e+02  9.13190753e+00  7.42348128e+00
2.99529613e+02  9.15863350e+00  7.43176738e+00
3.00849269e+02  9.18674566e+00  7.44037341e+00
3.02174739e+02  9.21628327e+00  7.44947806e+00
3.03506049e+02  9.24769766e+00  7.45866791e+00
3.04843224e+02  9.28058116e+00  7.46680926e+00
3.06186291e+02  9.31487692e+00  7.47474386e+00
3.07535275e+02  9.35036470e+00  7.48107134e+00
3.08890202e+02  9.38731132e+00  7.48707508e+00
3.10251099e+02  9.42490189e+00  7.48977919e+00
3.11617991e+02  9.46232570e+00  7.49187485e+00
3.12990906e+02  9.49931386e+00  7.49153674e+00
3.14369869e+02  9.53541070e+00  7.49104608e+00
3.15754908e+02  9.57098192e+00  7.48959928e+00
3.17146049e+02  9.60584946e+00  7.48805944e+00
3.18543319e+02  9.64040050e+00  7.48655415e+00
3.19946745e+02  9.67475662e+00  7.48505657e+00
3.21356354e+02  9.70931005e+00  7.48402682e+00
3.22772174e+02  9.74459045e+00  7.48301970e+00
3.24194231e+02  9.78050684e+00  7.48149970e+00
3.25622554e+02  9.81751095e+00  7.47994313e+00
3.27057169e+02  9.85508727e+00  7.47634212e+00
3.28498105e+02  9.89308306e+00  7.47259058e+00
3.29945390e+02  9.93128539e+00  7.46657903e+00
3.31399051e+02  9.96963111e+00  7.46041445e+00
3.32859116e+02  1.00080027e+01  7.45182354e+00
3.34325614e+02  1.00464593e+01  7.44295181e+00
3.35798573e+02  1.00843792e+01  7.43071916e+00
3.37278022e+02  1.01211154e+01  7.41826472e+00
3.38763988e+02  1.01570237e+01  7.40385134e+00
3.40256502e+02  1.01923481e+01  7.38909596e+00
3.41755591e+02  1.02260972e+01  7.37094597e+00
3.43261285e+02  1.02571115e+01  7.35283956e+00
3.44773612e+02  1.02864051e+01  7.33464094e+00
3.46292603e+02  1.03142072e+01  7.31646131e+00
3.47818285e+02  1.03404503e+01  7.29810644e+00
3.49350690e+02  1.03650171e+01  7.28012345e+00
3.50889846e+02  1.03886290e+01  7.26320117e+00
3.52435783e+02  1.04117506e+01  7.24639750e+00
3.53988531e+02  1.04345077e+01  7.22982748e+00
3.55548120e+02  1.04572440e+01  7.21269969e+00
3.57114581e+02  1.04788315e+01  7.19345304e+00
3.58687943e+02  1.04985592e+01  7.17357817e+00
3.60268236e+02  1.05155163e+01  7.15161289e+00
3.61855492e+02  1.05285967e+01  7.12963570e+00
3.63449742e+02  1.05369559e+01  7.10748594e+00
3.65051015e+02  1.05398707e+01  7.08814363e+00
3.66659343e+02  1.05391736e+01  7.07405213e+00
3.68274756e+02  1.05356853e+01  7.06409554e+00
3.69897287e+02  1.05309997e+01  7.06155743e+00
3.71526967e+02  1.05266511e+01  7.06401849e+00
3.73163826e+02  1.05249122e+01  7.07444617e+00
3.74807897e+02  1.05272055e+01  7.08769485e+00
3.76459211e+02  1.05339743e+01  7.10577187e+00
3.78117801e+02  1.05459582e+01  7.12454103e+00
3.79783698e+02  1.05622460e+01  7.14423895e+00
3.81456935e+02  1.05826257e+01  7.16354342e+00
3.83137543e+02  1.06067759e+01  7.18239155e+00
3.84825556e+02  1.06342822e+01  7.19957749e+00
3.86521006e+02  1.06643149e+01  7.21503791e+00
3.88223925e+02  1.06965141e+01  7.22885454e+00
3.89934347e+02  1.07308298e+01  7.24092923e+00
3.91652305e+02  1.07668662e+01  7.25053232e+00
3.93377832e+02  1.08038443e+01  7.25763679e+00
3.95110961e+02  1.08413240e+01  7.26261771e+00
3.96851726e+02  1.08793360e+01  7.26568834e+00
3.98600160e+02  1.09174123e+01  7.26613734e+00
4.00356298e+02  1.09549819e+01  7.26463307e+00
4.02120172e+02  1.09916902e+01  7.26106725e+00
4.03891818e+02  1.10269908e+01  7.25600939e+00
4.05671269e+02  1.10608869e+01  7.25030509e+00
4.07458560e+02  1.10935684e+01  7.24418379e+00
4.09253725e+02  1.11252818e+01  7.23813126e+00
4.11056800e+02  1.11563051e+01  7.23212858e+00
4.12867818e+02  1.11868864e+01  7.22641065e+00
4.14686816e+02  1.12173445e+01  7.22086012e+00
4.16513827e+02  1.12477802e+01  7.21526984e+00
4.18348888e+02  1.12783686e+01  7.20967168e+00
4.20192033e+02  1.13089512e+01  7.20343441e+00
4.22043300e+02  1.13392109e+01  7.19694141e+00
4.23902722e+02  1.13692761e+01  7.19039698e+00
4.25770336e+02  1.13994956e+01  7.18384712e+00
4.27646179e+02  1.14296807e+01  7.17651248e+00
4.29530286e+02  1.14594382e+01  7.16888992e+00
4.31422694e+02  1.14888926e+01  7.16120187e+00
4.33323440e+02  1.15182812e+01  7.15351488e+00
4.35232560e+02  1.15476125e+01  7.14551350e+00
4.37150091e+02  1.15770269e+01  7.13746167e+00
4.39076070e+02  1.16062466e+01  7.12849659e+00
4.41010535e+02  1.16347335e+01  7.11936023e+00
4.42953522e+02  1.16629674e+01  7.11075578e+00
4.44905070e+02  1.16916499e+01  7.10227518e+00
4.46865216e+02  1.17204013e+01  7.09284684e+00
4.48833998e+02  1.17488869e+01  7.08328542e+00
4.50811454e+02  1.17771189e+01  7.07318071e+00
4.52797621e+02  1.18051012e+01  7.06302936e+00
4.54792540e+02  1.18327582e+01  7.05230313e+00
4.56796248e+02  1.18598823e+01  7.04155402e+00
4.58808783e+02  1.18867436e+01  7.03093321e+00
4.60830185e+02  1.19136686e+01  7.02036340e+00
4.62860494e+02  1.19404205e+01  7.00916977e+00
4.64899747e+02  1.19668470e+01  6.99800138e+00
4.66947984e+02  1.19929751e+01  6.98646082e+00
4.69005246e+02  1.20187514e+01  6.97497031e+00
4.71071571e+02  1.20442598e+01  6.96332895e+00
4.73147001e+02  1.20695310e+01  6.95173408e+00
4.75231574e+02  1.20945984e+01  6.93999287e+00
4.77325331e+02  1.21195212e+01  6.92827772e+00
4.79428313e+02  1.21442123e+01  6.91621442e+00
4.81540560e+02  1.21685981e+01  6.90419003e+00
4.83662113e+02  1.21927654e+01  6.89202185e+00
4.85793013e+02  1.22168090e+01  6.87984164e+00
4.87933301e+02  1.22404429e+01  6.86705817e+00
4.90083019e+02  1.22633336e+01  6.85440742e+00
4.92242208e+02  1.22859717e+01  6.84231763e+00
4.94410910e+02  1.23086636e+01  6.83025069e+00
4.96589167e+02  1.23312460e+01  6.81805631e+00
4.98777021e+02  1.23537074e+01  6.80584056e+00
5.00974513e+02  1.23759225e+01  6.79331878e+00
5.03181688e+02  1.23977940e+01  6.78081400e+00
5.05398587e+02  1.24193111e+01  6.76818268e+00
5.07625252e+02  1.24404008e+01  6.75566227e+00
5.09861728e+02  1.24612814e+01  6.74343198e+00
5.12108058e+02  1.24820804e+01  6.73120771e+00
5.14364284e+02  1.25026197e+01  6.71887414e+00
5.16630451e+02  1.25228268e+01  6.70668542e+00
5.18906601e+02  1.25429464e+01  6.69478563e+00
5.21192780e+02  1.25631073e+01  6.68281480e+00
5.23489032e+02  1.25830270e+01  6.67054441e+00
5.25795400e+02  1.26025701e+01  6.65834488e+00
5.28111929e+02  1.26218751e+01  6.64623833e+00
5.30438665e+02  1.26409625e+01  6.63411804e+00
5.32775651e+02  1.26596583e+01  6.62190721e+00
5.35122934e+02  1.26778991e+01  6.60994370e+00
5.37480558e+02  1.26959372e+01  6.59839157e+00
5.39848569e+02  1.27138887e+01  6.58699963e+00
5.42227014e+02  1.27318092e+01  6.57585380e+00
5.44615937e+02  1.27497260e+01  6.56468285e+00
5.47015385e+02  1.27674715e+01  6.55344189e+00
5.49425404e+02  1.27849883e+01  6.54226794e+00
5.51846042e+02  1.28023279e+01  6.53116689e+00
5.54277344e+02  1.28194448e+01  6.52002901e+00
5.56719358e+02  1.28360762e+01  6.50883251e+00
5.59172131e+02  1.28522708e+01  6.49818390e+00
5.61635711e+02  1.28685439e+01  6.48812696e+00
5.64110144e+02  1.28849789e+01  6.47802833e+00
5.66595479e+02  1.29013020e+01  6.46788435e+00
5.69091764e+02  1.29174304e+01  6.45779928e+00
5.71599046e+02  1.29333106e+01  6.44777189e+00
5.74117376e+02  1.29489444e+01  6.43796186e+00
5.76646800e+02  1.29643889e+01  6.42835293e+00
5.79187369e+02  1.29796671e+01  6.41897432e+00
5.81739130e+02  1.29947613e+01  6.40979327e+00
5.84302135e+02  1.30097243e+01  6.40096205e+00
5.86876431e+02  1.30246461e+01  6.39238820e+00
5.89462068e+02  1.30395589e+01  6.38406998e+00
5.92059098e+02  1.30545065e+01  6.37593111e+00
5.94667569e+02  1.30694287e+01  6.36783853e+00
5.97287533e+02  1.30841606e+01  6.35978743e+00
5.99919040e+02  1.30986929e+01  6.35201246e+00
6.02562140e+02  1.31129513e+01  6.34439940e+00
6.05216886e+02  1.31271280e+01  6.33751784e+00
6.07883327e+02  1.31416165e+01  6.33098839e+00
6.10561516e+02  1.31562799e+01  6.32440830e+00
6.13251505e+02  1.31707959e+01  6.31782231e+00
6.15953345e+02  1.31852158e+01  6.31163494e+00
6.18667089e+02  1.31996439e+01  6.30561640e+00
6.21392789e+02  1.32140922e+01  6.29991836e+00
6.24130498e+02  1.32285507e+01  6.29435347e+00
6.26880268e+02  1.32430299e+01  6.28912725e+00
6.29642153e+02  1.32575072e+01  6.28402511e+00
6.32416207e+02  1.32720261e+01  6.27935465e+00
6.35202482e+02  1.32866036e+01  6.27480771e+00
6.38001033e+02  1.33012533e+01  6.27069581e+00
6.40811914e+02  1.33158992e+01  6.26669170e+00
6.43635178e+02  1.33307339e+01  6.26348533e+00
6.46470882e+02  1.33461007e+01  6.26045609e+00
6.49319078e+02  1.33617755e+01  6.25739543e+00
6.52179824e+02  1.33774876e+01  6.25434027e+00
6.55053173e+02  1.33933634e+01  6.25174962e+00
6.57939181e+02  1.34094864e+01  6.24922690e+00
6.60837904e+02  1.34259205e+01  6.24714026e+00
6.63749399e+02  1.34428179e+01  6.24510480e+00
6.66673721e+02  1.34600558e+01  6.24307841e+00
6.69610926e+02  1.34775801e+01  6.24106091e+00
6.72561073e+02  1.34953532e+01  6.23905153e+00
6.75524217e+02  1.35132550e+01  6.23705094e+00
6.78500416e+02  1.35315199e+01  6.23551869e+00
6.81489727e+02  1.35505125e+01  6.23400518e+00
6.84492208e+02  1.35699049e+01  6.23196277e+00
6.87507918e+02  1.35895565e+01  6.22990930e+00
6.90536914e+02  1.36093605e+01  6.22737507e+00
6.93579256e+02  1.36290541e+01  6.22488145e+00
6.96635001e+02  1.36490943e+01  6.22286996e+00
6.99704209e+02  1.36699696e+01  6.22079745e+00
7.02786939e+02  1.36911245e+01  6.21775401e+00
7.05883251e+02  1.37121772e+01  6.21471910e+00
7.08993204e+02  1.37334429e+01  6.21164968e+00
7.12116860e+02  1.37550911e+01  6.20853300e+00
7.15254277e+02  1.37770803e+01  6.20503564e+00
7.18405517e+02  1.37995160e+01  6.20140660e+00
7.21570641e+02  1.38220874e+01  6.19679792e+00
7.24749709e+02  1.38445480e+01  6.19212052e+00
7.27942784e+02  1.38670520e+01  6.18703820e+00
7.31149927e+02  1.38896239e+01  6.18187415e+00
7.34371199e+02  1.39122928e+01  6.17632347e+00
7.37606664e+02  1.39350925e+01  6.17068515e+00
7.40856383e+02  1.39581453e+01  6.16467083e+00
7.44120420e+02  1.39815784e+01  6.15829863e+00
7.47398837e+02  1.40047907e+01  6.15059762e+00
7.50691699e+02  1.40274022e+01  6.14295800e+00
7.53999068e+02  1.40500924e+01  6.13542628e+00
7.57321008e+02  1.40731426e+01  6.12746932e+00
7.60657584e+02  1.40958995e+01  6.11835265e+00
7.64008860e+02  1.41180515e+01  6.10922843e+00
7.67374901e+02  1.41400406e+01  6.10003385e+00
7.70755773e+02  1.41619819e+01  6.09057577e+00
7.74151539e+02  1.41836286e+01  6.08057424e+00
7.77562266e+02  1.42048886e+01  6.07050584e+00
7.80988021e+02  1.42258987e+01  6.06026738e+00
7.84428868e+02  1.42466917e+01  6.04992690e+00
7.87884875e+02  1.42673090e+01  6.03939824e+00
7.91356108e+02  1.42877384e+01  6.02864588e+00
7.94842635e+02  1.43078091e+01  6.01751975e+00
7.98344522e+02  1.43274536e+01  6.00636280e+00
8.01861838e+02  1.43467601e+01  5.99514141e+00
8.05394650e+02  1.43657729e+01  5.98395461e+00
8.08943027e+02  1.43846315e+01  5.97279910e+00
8.12507038e+02  1.44033247e+01  5.96143345e+00
8.16086750e+02  1.44216433e+01  5.94983585e+00
8.19682234e+02  1.44395417e+01  5.93826912e+00
8.23293559e+02  1.44570674e+01  5.92673277e+00
8.26920794e+02  1.44743011e+01  5.91540027e+00
8.30564011e+02  1.44915146e+01  5.90426951e+00
8.34223278e+02  1.45086522e+01  5.89281733e+00
8.37898667e+02  1.45252762e+01  5.88108119e+00
8.41590249e+02  1.45413977e+01  5.86966163e+00
8.45298095e+02  1.45573369e+01  5.85849524e+00
8.49022278e+02  1.45731175e+01  5.84735294e+00
8.52762868e+02  1.45885862e+01  5.83624267e+00
8.56519938e+02  1.46038324e+01  5.82546489e+00
8.60293561e+02  1.46191767e+01  5.81491014e+00
8.64083809e+02  1.46344526e+01  5.80396609e+00
8.67890757e+02  1.46491038e+01  5.79281305e+00
8.71714477e+02  1.46633308e+01  5.78234435e+00
8.75555043e+02  1.46777473e+01  5.77225242e+00
8.79412531e+02  1.46922063e+01  5.76183370e+00
8.83287013e+02  1.47062740e+01  5.75128386e+00
8.87178565e+02  1.47200080e+01  5.74100331e+00
8.91087263e+02  1.47336029e+01  5.73086886e+00
8.95013181e+02  1.47470280e+01  5.72074652e+00
8.98956396e+02  1.47602329e+01  5.71065580e+00
9.02916984e+02  1.47731147e+01  5.70048011e+00
9.06895021e+02  1.47854527e+01  5.69030282e+00
9.10890585e+02  1.47973311e+01  5.68052770e+00
9.14903752e+02  1.48088155e+01  5.67090016e+00
9.18934600e+02  1.48199290e+01  5.66168441e+00
9.22983207e+02  1.48307313e+01  5.65260006e+00
9.27049651e+02  1.48409626e+01  5.64351819e+00
9.31134011e+02  1.48502134e+01  5.63446816e+00
9.35236366e+02  1.48581047e+01  5.62575191e+00
9.39356795e+02  1.48633036e+01  5.61713089e+00
9.43495377e+02  1.48652874e+01  5.61159399e+00
9.47652193e+02  1.48532302e+01  5.60654164e+00
9.51827323e+02  1.48684058e+01  5.65884062e+00
9.56020848e+02  1.49091115e+01  5.65158214e+00
9.60232848e+02  1.49334522e+01  5.64433298e+00
9.64463405e+02  1.49543125e+01  5.63709311e+00
9.68712602e+02  1.49735342e+01  5.62986253e+00
9.72980519e+02  1.49918000e+01  5.62264123e+00
9.77267239e+02  1.50094399e+01  5.61542919e+00
9.81572846e+02  1.50266378e+01  5.60822640e+00
9.85897422e+02  1.50435069e+01  5.60103284e+00
9.90241052e+02  1.50601211e+01  5.59384852e+00
9.94603818e+02  1.50765315e+01  5.58667341e+00
9.98985806e+02  1.50927744e+01  5.57950750e+00
1.00338710e+03  1.51088768e+01  5.57235079e+00
1.00780778e+03  1.51248592e+01  5.56520325e+00
1.01224795e+03  1.51407372e+01  5.55806488e+00
1.01670767e+03  1.51565232e+01  5.55093567e+00
1.02118704e+03  1.51722272e+01  5.54381561e+00
